height,timestamp,solve_time,difficulty,cumulative_difficulty,txs_count,block_size_bytes,network_health,miner_diversity,hash_entropy,block_accepted
7535,1771201485,413,15212225,32673682653,0,83,0.8167,0.1344,142,1
7536,1771201474,120.0,14004705,32687687358,0,102,0.8167,0.1338,122,1
7537,1771201623,149,14519412,32702206770,1,1953,0.8167,0.134,129,1
7538,1771201638,15,14403296,32716610066,0,102,0.8167,0.134,122,1
7539,1771201753,115,14839154,32731449220,0,102,0.8167,0.1344,125,1
7540,1771201763,10,14860570,32746309790,0,102,0.8,0.135,121,1
7541,1771201826,63,15346289,32761656079,0,102,0.8,0.1363,119,1
7542,1771202030,204,15610033,32777266112,0,102,0.8,0.1387,135,1
7543,1771202118,88,15225784,32792491896,1,5462,0.8167,0.1396,130,1
7544,1771202196,78,15370209,32807862105,0,102,0.8167,0.1398,111,1
7545,1771202217,21,15562254,32823424359,0,102,0.8,0.1407,135,1
7546,1771202267,50,16037126,32839461485,0,102,0.8,0.1432,138,1
7547,1771202605,338,16390626,32855852111,0,102,0.8,0.1466,140,1
7548,1771202663,58,15335470,32871187581,0,102,0.8,0.1477,120,1
7549,1771202766,103,15621901,32886809482,1,5042,0.8,0.1495,131,1
7550,1771202789,23,15702942,32902512424,0,102,0.7833,0.1513,115,1
7551,1771203361,572,16175293,32918687717,1,1951,0.7667,0.1547,141,1
7552,1771203374,13,14195640,32932883357,0,102,0.75,0.1532,125,1
7553,1771203389,15,14620911,32947504268,0,102,0.75,0.1512,131,1
7554,1771203396,7,15062207,32962566475,0,102,0.7333,0.1505,143,1
7555,1771203424,28,15566626,32978133101,0,102,0.7167,0.151,139,1
7556,1771203471,47,16001889,32994134990,0,102,0.7167,0.1529,126,1
7557,1771203495,24,16364094,33010499084,0,102,0.7,0.1561,139,1
7558,1771203578,83,16864486,33027363570,0,102,0.7,0.1588,140,1
7559,1771203600,22,17061762,33044425332,0,102,0.7,0.1613,128,1
7560,1771203700,100,17607909,33062033241,0,102,0.7167,0.1671,128,1
7561,1771203724,24,17721365,33079754606,0,102,0.7,0.1736,126,1
7562,1771203801,77,18296416,33098051022,0,102,0.7,0.1826,134,1
7563,1771203869,68,18564308,33116615330,0,102,0.7,0.1914,132,1
7564,1771203938,69,18895301,33135510631,1,9120,0.7,0.2012,122,1
7565,1771204240,302,19230612,33154741243,0,102,0.7,0.2107,126,1
7566,1771204377,137,18080298,33172821541,0,102,0.7,0.2132,124,1
7567,1771204424,47,17976745,33190798286,0,102,0.7,0.2149,126,1
7568,1771204628,204,18405318,33209203604,1,4045,0.7,0.2167,129,1
7569,1771204685,57,17905693,33227109297,0,102,0.7,0.2132,134,1
7570,1771205029,344,18257483,33245366780,0,102,0.7167,0.2097,130,1
7571,1771205069,40,17019721,33262386501,0,102,0.7167,0.2039,115,1
7572,1771205479,410,17428049,33279814550,1,6114,0.7167,0.1979,121,1
7573,1771205491,12,16011230,33295825780,0,102,0.7,0.1911,133,1
7574,1771205757,266,16504283,33312330063,1,2541,0.7167,0.1842,136,1
7575,1771205763,6,15841603,33328171666,0,102,0.7,0.1786,108,1
7576,1771205835,72,16350817,33344522483,0,102,0.7167,0.173,128,1
7577,1771205959,124,16573560,33361096043,0,102,0.7333,0.1689,115,1
7578,1771206001,42,16554971,33377651014,0,102,0.7333,0.166,126,1
7579,1771206039,38,16929760,33394580774,0,102,0.7333,0.1638,128,1
7580,1771206906,867,17340835,33411921609,1,4543,0.7167,0.1619,130,1
7581,1771207230,324,2400115,33414321724,0,102,0.7167,0.2752,124,1
7582,1771207252,22,13847438,33428169162,0,102,0.7167,0.2765,125,1
7583,1771207263,11,14180818,33442349980,0,102,0.7,0.2778,141,1
7584,1771207342,79,14569659,33456919639,0,102,0.7,0.2782,134,1
7585,1771207415,73,14722255,33471641894,0,102,0.7,0.2788,123,1
7586,1771207599,184,14900255,33486542149,1,4613,0.7,0.2794,131,1
7587,1771207648,49,14658796,33501200945,0,102,0.7,0.2802,145,1
7588,1771207927,279,14926886,33516127831,0,102,0.7,0.2807,131,1
7589,1771208147,220,14338870,33530466701,1,2451,0.7,0.282,120,1
7590,1771208263,116,13992194,33544458895,0,102,0.7,0.284,130,1
7591,1771208406,143,14005359,33558464254,0,102,0.7,0.2857,125,1
7592,1771208416,10,13928054,33572392308,0,102,0.6833,0.2872,121,1
7593,1771208432,16,14309985,33586702293,0,102,0.6833,0.2881,132,1
7594,1771208521,89,14690419,33601392712,0,102,0.6833,0.2889,125,1
7595,1771208785,264,14807056,33616199768,1,6048,0.6833,0.2893,124,1
7596,1771208812,27,14277666,33630477434,0,102,0.6667,0.2888,126,1
7597,1771209045,233,14616528,33645093962,0,102,0.6667,0.2887,128,1
7598,1771209306,261,14209404,33659303366,1,2544,0.6833,0.289,125,1
7599,1771209383,77,13732368,33673035734,0,102,0.6833,0.2908,128,1
7600,1771209577,194,13876466,33686912200,0,102,0.7,0.2924,125,1
7601,1771209734,157,13633754,33700545954,0,102,0.7,0.2948,130,1
7602,1771209751,17,13515104,33714061058,0,102,0.6833,0.2976,114,1
7603,1771209835,84,13852202,33727913260,0,102,0.6833,0.2994,128,1
7604,1771209949,114,13974962,33741888222,1,5545,0.6833,0.301,122,1
7605,1771209954,5,13995822,33755884044,0,102,0.6833,0.3026,119,1
7606,1771210251,297,14403170,33770287214,0,102,0.6833,0.3036,118,1
7607,1771210259,8,13782869,33784070083,0,102,0.6667,0.3054,126,1
7608,1771210349,90,14165889,33798235972,0,102,0.6667,0.3066,136,1
7609,1771210361,12,14273442,33812509414,0,102,0.65,0.3077,150,1
7610,1771210438,77,14673603,33827183017,0,102,0.6667,0.3082,136,1
7611,1771210585,147,14839035,33842022052,1,5541,0.6833,0.3085,128,1
7612,1771210633,48,14732452,33856754504,0,102,0.7,0.3079,139,1
7613,1771210899,266,15015757,33871770261,0,83,0.7167,0.3076,123,1
7614,1771210890,120.0,14454244,33886224505,0,102,0.7333,0.3081,120,1
7615,1771210935,45,14949557,33901174062,0,102,0.75,0.3084,141,1
7616,1771210975,40,15253017,33916427079,0,102,0.75,0.3085,123,1
7617,1771210986,11,15590051,33932017130,0,102,0.75,0.3083,125,1
7618,1771211342,356,16074138,33948091268,1,6114,0.75,0.3077,122,1
7619,1771211381,39,15054719,33963145987,0,102,0.7667,0.307,126,1
7620,1771211476,95,15384590,33978530577,0,102,0.7667,0.3052,126,1
7621,1771211650,174,15484375,33994014952,0,102,0.7833,0.3031,114,1
7622,1771211813,163,15248713,34009263665,1,4116,0.7833,0.2995,119,1
7623,1771211878,65,15060549,34024324214,0,102,0.7833,0.2949,127,1
7624,1771211982,104,15276164,34039600378,0,102,0.7833,0.2887,124,1
7625,1771212490,508,15329589,34054929967,1,3111,0.7667,0.2807,126,1
7626,1771212589,99,13817808,34068747775,0,102,0.7667,0.2775,122,1
7627,1771212838,249,13878277,34082626052,0,102,0.7667,0.2741,114,1
7628,1771212845,7,13424181,34096050233,0,102,0.75,0.2694,122,1
7629,1771212892,47,13794378,34109844611,1,3956,0.75,0.2654,115,1
7630,1771213129,237,14043769,34123888380,0,102,0.75,0.2592,128,1
7631,1771213145,16,13612244,34137500624,0,102,0.7333,0.2573,131,1
7632,1771213273,128,13973116,34151473740,0,102,0.7333,0.2533,123,1
7633,1771213289,16,13933086,34165406826,0,102,0.7333,0.2527,121,1
7634,1771213463,174,14318019,34179724845,0,102,0.7333,0.2507,122,1
7635,1771213465,2,14105045,34193829890,0,102,0.7333,0.25,128,1
7636,1771213518,53,14557969,34208387859,1,6115,0.7333,0.2481,146,1
7637,1771213810,292,14825856,34223213715,0,102,0.7333,0.2455,121,1
7638,1771213865,55,14134152,34237347867,0,102,0.7333,0.2429,135,1
7639,1771214035,170,14378106,34251725973,0,102,0.7333,0.2389,115,1
7640,1771214074,39,14174602,34265900575,0,102,0.75,0.2331,139,1
7641,1771214113,39,14482737,34280383312,1,4115,0.75,0.0806,130,1
7642,1771214270,157,15023747,34295407059,0,102,0.7667,0.0805,130,1
7643,1771214826,556,14865403,34310272462,1,3042,0.7667,0.0806,123,1
7644,1771214889,63,13243322,34323515784,0,102,0.7667,0.0836,141,1
7645,1771214965,76,13434973,34336950757,0,102,0.7667,0.0855,126,1
7646,1771214990,25,13586923,34350537680,0,102,0.75,0.0864,122,1
7647,1771215347,357,13927800,34364465480,1,3613,0.75,0.0868,123,1
7648,1771215542,195,13106188,34377571668,0,102,0.75,0.0894,124,1
7649,1771215782,240,12865030,34390436698,0,102,0.75,0.0935,114,1
7650,1771215788,6,12497032,34402933730,0,102,0.7333,0.0992,125,1
7651,1771215908,120,12846375,34415780105,1,2948,0.7333,0.1026,115,1
7652,1771216001,93,12846101,34428626206,0,102,0.75,0.1058,128,1
7653,1771216030,29,12931645,34441557851,0,102,0.75,0.1088,120,1
7654,1771216068,38,13229924,34454787775,0,102,0.75,0.1102,110,1
7655,1771216250,182,13511147,34468298922,0,102,0.75,0.1105,126,1
7656,1771216399,149,13296622,34481595544,0,102,0.7667,0.1119,131,1
7657,1771216433,34,13198313,34494793857,0,102,0.7667,0.1132,132,1
7658,1771216560,127,13493444,34508287301,1,5110,0.7667,0.1139,125,1
7659,1771216761,201,13468517,34521755818,0,102,0.7667,0.1144,143,1
7660,1771216833,72,13189571,34534945389,0,102,0.7667,0.1157,146,1
7661,1771217195,362,13352268,34548297657,1,3448,0.7667,0.1163,134,1
7662,1771217260,65,12565947,34560863604,0,102,0.7833,0.1194,139,1
7663,1771217354,94,12735547,34573599151,0,102,0.7833,0.1221,126,1
7664,1771217420,66,12817189,34586416340,0,102,0.7833,0.1245,126,1
7665,1771217662,242,12991102,34599407442,0,102,0.8,0.1262,136,1
7666,1771217810,148,12602286,34612009728,1,5041,0.8,0.1291,131,1
7667,1771217932,122,12515506,34624525234,0,102,0.8167,0.1322,114,1
7668,1771218111,179,12508807,34637034041,0,102,0.8167,0.1353,124,1
7669,1771218190,79,12330360,34649364401,0,102,0.8333,0.1389,131,1
7670,1771219032,842,12452946,34661817347,1,4121,0.8167,0.1413,107,1
7671,1771219050,18,1774766,34663592113,0,102,0.8,0.2693,117,1
7672,1771219066,16,10976820,34674568933,0,102,0.7833,0.2746,130,1
7673,1771219098,32,11229289,34685798222,0,102,0.7833,0.2782,122,1
7674,1771219461,363,11451873,34697250095,0,102,0.7833,0.2816,128,1
7675,1771219526,65,10838747,34708088842,1,2953,0.7833,0.2862,121,1
7676,1771219627,101,10965958,34719054800,0,102,0.7833,0.2895,127,1
7677,1771219658,31,11006146,34730060946,0,102,0.8,0.2914,121,1
7678,1771219759,101,11223770,34741284716,0,102,0.8,0.2907,124,1
7679,1771220075,316,11263324,34752548040,0,102,0.8,0.2922,145,1
7680,1771220238,163,10764092,34763312132,1,3453,0.8,0.2942,129,1
7681,1771220594,356,10653143,34773965275,0,102,0.8,0.2958,131,1
7682,1771220777,183,10110569,34784075844,1,3045,0.8,0.2997,136,1
7683,1771220802,25,9967776,34794043620,0,102,0.7833,0.3042,120,1
7684,1771220920,118,10164575,34804208195,0,102,0.7833,0.3067,129,1
7685,1771220990,70,10160200,34814368395,0,102,0.8,0.3084,129,1
7686,1771221186,196,10263515,34824631910,0,102,0.8,0.3128,134,1
7687,1771221257,71,10089481,34834721391,0,102,0.8,0.3173,136,1
7688,1771221262,5,10195636,34844917027,0,102,0.8,0.3218,123,1
7689,1771221292,30,10461748,34855378775,1,5612,0.8,0.3247,131,1
7690,1771221302,10,10679960,34866058735,0,102,0.7833,0.3263,112,1
7691,1771221498,196,10961174,34877019909,0,102,0.8,0.3277,115,1
7692,1771221575,77,10760963,34887780872,0,102,0.8,0.3288,130,1
7693,1771221722,147,10870281,34898651153,0,102,0.8167,0.3296,142,1
7694,1771221748,26,10797191,34909448344,0,102,0.8,0.3294,142,1
7695,1771221773,25,11045351,34920493695,0,102,0.8,0.3289,125,1
7696,1771221841,68,11310712,34931804407,0,102,0.8,0.3264,123,1
7697,1771222009,168,11460287,34943264694,1,6950,0.8,0.3225,127,1
7698,1771222049,40,11314945,34954579639,0,102,0.8,0.3207,141,1
7699,1771222136,87,11552218,34966131857,0,102,0.8,0.3176,130,1
7700,1771222241,105,11652438,34977784295,0,102,0.8,0.3148,130,1
7701,1771222264,23,11698835,34989483130,0,102,0.7833,0.3106,150,1
7702,1771222491,227,12012577,35001495707,1,3618,0.7833,0.3037,134,1
7703,1771222574,83,11659828,35013155535,0,102,0.8,0.2971,128,1
7704,1771222753,179,11772562,35024928097,0,102,0.8,0.2957,124,1
7705,1771223175,422,11582868,35036510965,1,2448,0.8,0.2939,134,1
7706,1771223290,115,10703391,35047214356,1,1933,0.8167,0.2926,129,1
7707,1771223283,120.0,10712474,35057926830,0,102,0.8167,0.2898,134,1
7708,1771223687,404,11062641,35068989471,0,102,0.8167,0.2887,119,1
7709,1771224145,458,10293098,35079282569,1,2934,0.8167,0.2894,134,1
7710,1771224136,120.0,9502754,35088785323,0,102,0.8333,0.2931,136,1
7711,1771224293,157,9785314,35098570637,1,3117,0.8333,0.2949,135,1
7712,1771224309,16,9696508,35108267145,0,102,0.8167,0.2968,136,1
7713,1771224363,54,9933255,35118200400,0,102,0.8333,0.2974,113,1
7714,1771224395,32,10088692,35128289092,0,102,0.8333,0.2964,118,1
7715,1771224528,133,10305978,35138595070,0,102,0.8333,0.2937,122,1
7716,1771224846,318,10266590,35148861660,0,102,0.8333,0.2914,130,1
7717,1771225347,501,9773388,35158635048,1,4526,0.8167,0.2904,129,1
7718,1771225338,120.0,8945164,35167580212,0,102,0.8167,0.2907,133,1
7719,1771225339,1,9199962,35176780174,0,102,0.8,0.2894,120,1
7720,1771225485,146,9450110,35186230284,0,102,0.8,0.2878,130,1
7721,1771225591,106,9384915,35195615199,1,2948,0.8,0.2852,122,1
7722,1771225721,130,9408124,35205023323,0,102,0.8,0.2851,124,1
7723,1771226036,315,9379884,35214403207,0,102,0.8,0.2842,124,1
7724,1771226039,3,8954766,35223357973,0,102,0.7833,0.2839,126,1
7725,1771226091,52,9194992,35232552965,0,102,0.7833,0.2815,130,1
7726,1771226113,22,9338241,35241891206,1,4113,0.7667,0.2798,131,1
7727,1771226139,26,9559250,35251450456,0,102,0.75,0.2774,124,1
7728,1771226197,58,9782968,35261233424,0,102,0.75,0.2742,121,1
7729,1771226263,66,9935503,35271168927,0,102,0.75,0.2711,125,1
7730,1771226425,162,10072784,35281241711,0,102,0.7667,0.2669,126,1
7731,1771226562,137,9956273,35291197984,0,102,0.7833,0.1534,129,1
7732,1771226592,30,10051272,35301249256,0,102,0.8,0.1534,128,1
7733,1771226620,28,10293734,35311542990,0,102,0.7833,0.1524,124,1
7734,1771226667,47,10555300,35322098290,0,102,0.7833,0.1504,124,1
7735,1771227085,418,10773650,35332871940,1,7634,0.7833,0.1503,145,1
7736,1771227127,42,9935893,35342807833,0,83,0.7833,0.1504,127,1
7737,1771227117,120.0,10141559,35352949392,0,102,0.7833,0.1499,136,1
7738,1771227278,161,10505521,35363454913,0,102,0.7833,0.1486,138,1
7739,1771227378,100,10388046,35373842959,1,3450,0.7833,0.1471,126,1
7740,1771227405,27,10445816,35384288775,0,102,0.7667,0.1468,122,1
7741,1771227818,413,10720331,35395009106,0,102,0.7667,0.1469,120,1
7742,1771227833,15,9899095,35404908201,0,102,0.75,0.1473,119,1
7743,1771227852,19,10175984,35415084185,0,102,0.75,0.147,129,1
7744,1771227948,96,10456430,35425540615,1,4114,0.75,0.1468,130,1
7745,1771228156,208,10523796,35436064411,0,102,0.75,0.1467,134,1
7746,1771228285,129,10270818,35446335229,0,102,0.75,0.1467,141,1
7747,1771228376,91,10244396,35456579625,0,102,0.75,0.1466,128,1
7748,1771228391,15,10323124,35466902749,0,102,0.75,0.1465,121,1
7749,1771228474,83,10624939,35477527688,0,102,0.75,0.1465,117,1
7750,1771228486,12,10735403,35488263091,0,102,0.75,0.1466,121,1
7751,1771228589,103,11073728,35499336819,2,6981,0.75,0.1469,129,1
7752,1771228593,4,11130070,35510466889,0,102,0.7333,0.1477,122,1
7753,1771228932,339,11522419,35521989308,0,83,0.7333,0.1498,128,1
7754,1771228924,120.0,10806618,35532795926,0,102,0.75,0.1498,126,1
7755,1771228950,26,11215310,35544011236,0,102,0.75,0.1503,123,1
7756,1771228993,43,11536872,35555548108,0,102,0.75,0.1512,139,1
7757,1771229056,63,11815651,35567363759,0,102,0.75,0.1529,112,1
7758,1771229060,4,12032378,35579396137,0,102,0.7333,0.1564,126,1
7759,1771229137,77,12494213,35591890350,1,5547,0.7333,0.1621,121,1
7760,1771229184,47,12678676,35604569026,0,102,0.7333,0.1685,130,1
7761,1771229233,49,13000369,35617569395,0,102,0.75,0.177,139,1
7762,1771229262,29,13329752,35630899147,0,102,0.7333,0.1864,129,1
7763,1771229303,41,13775386,35644674533,0,102,0.7333,0.2006,133,1
7764,1771229342,39,14187431,35658861964,0,102,0.7333,0.217,127,1
7765,1771229713,371,14635979,35673497943,1,4618,0.7333,0.2364,122,1
7766,1771229778,65,13383462,35686881405,0,102,0.7333,0.2448,114,1
7767,1771229817,39,13646429,35700527834,0,102,0.7333,0.254,127,1
7768,1771229983,166,14048692,35714576526,0,102,0.7333,0.2652,116,1
7769,1771230103,120,13830931,35728407457,0,102,0.7333,0.2734,130,1
7770,1771230167,64,13833524,35742240981,0,102,0.7333,0.2789,132,1
7771,1771230263,96,14099701,35756340682,0,102,0.7333,0.2859,118,1
7772,1771230321,58,14215504,35770556186,1,4044,0.75,0.2923,125,1
7773,1771231206,885,14526754,35785082940,2,5868,0.7333,0.3001,135,1
7774,1771231241,35,1969729,35787052669,0,83,0.7333,0.3716,149,1
7775,1771231235,120.0,12087223,35799139892,0,102,0.7333,0.3712,132,1
7776,1771231821,586,12563368,35811703260,1,1950,0.7167,0.3712,129,1
7777,1771231856,35,10974893,35822678153,0,102,0.7333,0.3693,137,1
7778,1771231966,110,11234158,35833912311,0,102,0.7333,0.3646,146,1
7779,1771232126,160,11259559,35845171870,1,1952,0.75,0.3607,131,1
7780,1771232190,64,11133118,35856304988,1,1950,0.75,0.3576,115,1
7781,1771232316,126,11304273,35867609261,0,102,0.75,0.3542,128,1
7782,1771232336,20,11283603,35878892864,0,102,0.7333,0.3507,124,1
7783,1771232367,31,11600352,35890493216,0,102,0.7333,0.347,134,1
7784,1771232567,200,11895382,35902388598,0,102,0.75,0.3415,138,1
7785,1771232569,2,11621201,35914009799,0,102,0.7333,0.3368,132,1
7786,1771232829,260,12013428,35926023227,1,6541,0.75,0.3325,120,1
7787,1771232971,142,11544189,35937567416,0,102,0.7667,0.3289,132,1
7788,1771233021,50,11473527,35949040943,0,102,0.7667,0.3259,126,1
7789,1771233553,532,11697787,35960738730,1,1950,0.75,0.3232,128,1
7790,1771233615,62,10495735,35971234465,0,102,0.75,0.3222,132,1
7791,1771233638,23,10653022,35981887487,0,102,0.7333,0.3205,138,1
7792,1771233643,5,10923908,35992811395,0,102,0.7167,0.3187,136,1
7793,1771233689,46,11259369,36004070764,0,102,0.7333,0.3171,136,1
7794,1771233792,103,11485903,36015556667,0,102,0.7333,0.3159,118,1
7795,1771233807,15,11539195,36027095862,0,102,0.7167,0.315,144,1
7796,1771233865,58,11879226,36038975088,0,102,0.7167,0.312,122,1
7797,1771234009,144,12086351,36051061439,2,7469,0.7167,0.3096,116,1
7798,1771234076,67,12002433,36063063872,0,102,0.7167,0.3079,133,1
7799,1771234213,137,12183090,36075246962,0,102,0.7167,0.306,126,1
7800,1771234407,194,12122811,36087369773,0,102,0.7333,0.3042,136,1
7801,1771234480,73,11873135,36099242908,0,102,0.7333,0.3028,125,1
7802,1771234560,80,12028970,36111271878,1,2953,0.75,0.2992,125,1
7803,1771234630,70,12161668,36123433546,0,102,0.7667,0.2963,125,1
7804,1771234637,7,12332890,36135766436,0,102,0.75,0.2942,129,1
7805,1771234657,20,12740912,36148507348,0,102,0.7333,0.2925,116,1
7806,1771234707,50,13123137,36161630485,0,102,0.7333,0.2904,130,1
7807,1771234962,255,13400664,36175031149,0,83,0.7333,0.2885,138,1
7808,1771234954,120.0,12864326,36187895475,0,102,0.75,0.2858,121,1
7809,1771235036,82,13360911,36201256386,0,102,0.75,0.2845,125,1
7810,1771235047,11,13512733,36214769119,0,102,0.75,0.2836,111,1
7811,1771235172,125,13973545,36228742664,1,5545,0.75,0.2843,128,1
7812,1771235176,4,13948396,36242691060,0,102,0.75,0.2848,144,1
7813,1771235432,256,14469348,36257160408,0,83,0.75,0.2873,136,1
7814,1771235421,120.0,13858507,36271018915,0,102,0.75,0.2863,123,1
7815,1771235644,223,14436136,36285455051,0,102,0.7667,0.2876,114,1
7816,1771235661,17,13972938,36299427989,0,102,0.75,0.288,127,1
7817,1771235859,198,14428118,36313856107,2,6483,0.75,0.2898,110,1
7818,1771235872,13,14077649,36327933756,0,102,0.75,0.2909,123,1
7819,1771236033,161,14555560,36342489316,0,102,0.75,0.2932,130,1
7820,1771236073,40,14365680,36356854996,0,102,0.75,0.295,124,1
7821,1771236121,48,14731606,36371586602,0,102,0.75,0.2976,128,1
7822,1771236269,148,15075566,36386662168,0,102,0.7667,0.301,137,1
7823,1771236695,426,14934495,36401596663,1,5048,0.7667,0.3034,136,1
7824,1771236739,44,13584535,36415181198,0,102,0.7667,0.3026,125,1
7825,1771236810,71,13886049,36429067247,0,102,0.7667,0.3011,122,1
7826,1771236950,140,14082229,36443149476,1,3449,0.7667,0.3019,139,1
7827,1771237102,152,13990664,36457140140,0,102,0.7667,0.3024,147,1
7828,1771237103,1,13849121,36470989261,0,102,0.75,0.3021,135,1
7829,1771237310,207,14352215,36485341476,0,102,0.75,0.303,128,1
7830,1771237783,473,13966417,36499307893,1,3431,0.75,0.3032,125,1
7831,1771237774,120.0,12612153,36511920046,0,102,0.75,0.3022,123,1
7832,1771237807,33,13062489,36524982535,0,102,0.75,0.3009,110,1
7833,1771238320,513,13381734,36538364269,1,1949,0.75,0.2991,111,1
7834,1771238324,4,11997431,36550361700,0,102,0.7333,0.199,139,1
7835,1771238395,71,12532010,36562893710,0,102,0.7333,0.1985,136,1
7836,1771238442,47,12700140,36575593850,0,102,0.75,0.1985,132,1
7837,1771238507,65,12957919,36588551769,0,102,0.75,0.1947,130,1
7838,1771238546,39,13157487,36601709256,0,102,0.75,0.1918,134,1
7839,1771238550,4,13462958,36615172214,0,102,0.7333,0.1891,132,1
7840,1771238657,107,13924538,36629096752,0,102,0.7333,0.1864,127,1
7841,1771238691,34,13975294,36643072046,1,4548,0.7333,0.1842,125,1
7842,1771238891,200,14337208,36657409254,0,102,0.75,0.1825,119,1
7843,1771238969,78,13995972,36671405226,0,102,0.75,0.1809,127,1
7844,1771239255,286,14169540,36685574766,0,102,0.75,0.1804,122,1
7845,1771239266,11,13503973,36699078739,0,102,0.75,0.1779,134,1
7846,1771239501,235,13932080,36713010819,2,6480,0.75,0.1769,128,1
7847,1771239517,16,13482185,36726493004,0,102,0.7333,0.1738,133,1
7848,1771239641,124,13886662,36740379666,0,102,0.7333,0.1706,119,1
7849,1771239774,133,13869506,36754249172,0,102,0.75,0.168,126,1
7850,1771239892,118,13817580,36768066752,0,102,0.75,0.1587,132,1
7851,1771239952,60,13818948,36781885700,1,3456,0.7667,0.1497,137,1
7852,1771239965,13,14052097,36795937797,0,102,0.7667,0.142,124,1
7853,1771240019,54,14491934,36810429731,0,102,0.7667,0.1367,131,1
7854,1771240136,117,14774763,36825204494,0,102,0.7667,0.1331,136,1
7855,1771240185,49,14783956,36839988450,0,102,0.7833,0.1293,133,1
7856,1771240258,73,15099635,36855088085,0,102,0.7833,0.128,128,1
7857,1771240338,80,15314750,36870402835,0,102,0.7833,0.1282,136,1
7858,1771240456,118,15501946,36885904781,0,102,0.7833,0.1283,129,1
7859,1771240657,201,15507951,36901412732,1,6044,0.7833,0.1287,142,1
7860,1771241071,414,15128137,36916540869,0,102,0.7833,0.1268,126,1
7861,1771241100,29,13903534,36930444403,1,1948,0.7667,0.121,117,1
7862,1771241304,204,14259253,36944703656,1,1954,0.7667,0.1159,119,1
7863,1771241307,3,13930557,36958634213,0,102,0.75,0.111,126,1
7864,1771241407,100,14391537,36973025750,0,102,0.7667,0.1069,136,1
7865,1771241476,69,14473140,36987498890,0,102,0.7833,0.1046,121,1
7866,1771241497,21,14685501,37002184391,0,102,0.7667,0.1039,138,1
7867,1771241526,29,15114682,37017299073,0,102,0.75,0.1051,134,1
7868,1771241690,164,15530838,37032829911,0,102,0.75,0.1059,136,1
7869,1771241739,49,15327039,37048156950,1,5051,0.75,0.1072,127,1
7870,1771242019,280,15657279,37063814229,0,102,0.7667,0.11,123,1
7871,1771242385,366,14935189,37078749418,1,2543,0.7667,0.1107,118,1
7872,1771242623,238,13947406,37092696824,0,102,0.7833,0.1107,126,1
7873,1771242707,84,13519066,37106215890,0,102,0.7833,0.1113,121,1
7874,1771242930,223,13646693,37119862583,1,2950,0.7833,0.1116,125,1
7875,1771243051,121,13287063,37133149646,1,1950,0.7833,0.1127,128,1
7876,1771243055,4,13283222,37146432868,0,102,0.7833,0.1138,135,1
7877,1771243252,197,13692565,37160125433,0,102,0.7833,0.114,122,1
7878,1771243596,344,13418356,37173543789,1,1953,0.8,0.1148,121,1
7879,1771243649,53,12680200,37186223989,0,102,0.8,0.1176,137,1
7880,1771243674,25,12892093,37199116082,0,102,0.7833,0.1196,128,1
7881,1771243686,12,13206787,37212322869,0,102,0.7667,0.1201,130,1
7882,1771243778,92,13583308,37225906177,0,102,0.7667,0.1189,141,1
7883,1771244028,250,13682716,37239588893,0,102,0.7667,0.1178,131,1
7884,1771244114,86,13221132,37252810025,1,3540,0.7667,0.1185,126,1
7885,1771244140,26,13340360,37266150385,0,102,0.75,0.1191,138,1
7886,1771244830,690,13677767,37279828152,2,4981,0.7333,0.1192,129,1
7887,1771244972,142,11866265,37291694417,0,102,0.7333,0.1256,122,1
7888,1771245325,353,11806854,37303501271,1,2540,0.75,0.1319,120,1
7889,1771245371,46,11201648,37314702919,0,102,0.75,0.1411,117,1
7890,1771245377,6,11387925,37326090844,0,102,0.7333,0.1487,126,1
7891,1771245492,115,11690266,37337781110,0,102,0.7333,0.1524,128,1
7892,1771245512,20,11708623,37349489733,0,102,0.7167,0.157,117,1
7893,1771245514,2,11992212,37361481945,0,102,0.7167,0.1605,133,1
7894,1771245560,46,12344083,37373826028,0,102,0.7333,0.1592,125,1
7895,1771245596,36,12577798,37386403826,0,102,0.7333,0.1591,126,1
7896,1771245658,62,12850722,37399254548,0,102,0.7333,0.1587,139,1
7897,1771245789,131,13046706,37412301254,0,102,0.7333,0.1586,133,1
7898,1771245936,147,13011847,37425313101,1,5458,0.7333,0.1588,134,1
7899,1771245948,12,12923762,37438236863,0,102,0.7333,0.1596,142,1
7900,1771245963,15,13295508,37451532371,0,102,0.7167,0.1598,116,1
7901,1771246150,187,13677613,37465209984,0,102,0.7167,0.1598,127,1
7902,1771246283,133,13433746,37478643730,0,102,0.7167,0.1596,132,1
7903,1771246357,74,13387843,37492031573,0,102,0.7167,0.1597,140,1
7904,1771246657,300,13556174,37505587747,2,6987,0.7167,0.1596,132,1
7905,1771246771,114,12926883,37518514630,0,102,0.7333,0.1603,142,1
7906,1771246791,20,12949131,37531463761,0,102,0.7167,0.1609,105,1
7907,1771246944,153,13295537,37544759298,0,102,0.7333,0.1611,128,1
7908,1771247010,66,13181926,37557941224,0,102,0.7333,0.1613,138,1
7909,1771247318,308,13374672,37571315896,1,3960,0.7333,0.1614,125,1
7910,1771247321,3,12734158,37584050054,0,102,0.7167,0.1625,140,1
7911,1771247371,50,13128968,37597179022,0,102,0.7167,0.1628,135,1
7912,1771247661,290,13378347,37610557369,0,102,0.7333,0.1627,112,1
